,ele,lat,lon,distance,temp
13753,356.601,-20.6995525,134.2353367,1112924.3326790668,13911.0
13754,358.194,-20.7029102,134.2360079,1113304.1632801613,13916.0
13756,357.749,-20.7066229,134.2367494,1113724.1392617004,13921.0
13757,360.0,-20.7131039,134.238045,1114457.2842721194,13930.0
13758,360.916,-20.7153808,134.2385007,1114714.862121696,13933.0
13759,360.447,-20.7158013,134.2385792,1114762.3270475501,13934.0
13760,358.52,-20.7212005,134.2396409,1115372.7607472467,13942.0
13761,360.323,-20.7414523,134.2436723,1117663.3521842512,13970.0
13762,361.689,-20.7429304,134.2439751,1117830.6984015887,13972.0
13763,357.105,-20.7438356,134.2441374,1117932.7571693107,13974.0
13766,359.918,-20.7449773,134.2443211,1118061.1377932143,13975.0
13767,361.839,-20.7460233,134.2444675,1118178.4397327395,13977.0
13768,358.344,-20.7468984,134.244559,1118276.2104731924,13978.0
13769,358.525,-20.7479848,134.2446493,1118397.3770174824,13979.0
13770,359.194,-20.7484817,134.2446848,1118452.7529501903,13980.0
13772,360.835,-20.7488331,134.2447099,1118491.9139186745,13981.0
13773,360.932,-20.7496341,134.24475,1118581.0786047801,13982.0
13774,359.838,-20.7503571,134.2447672,1118661.4924282967,13983.0
13775,360.991,-20.7510982,134.2447759,1118743.9039537648,13984.0
13776,361.423,-20.7521193,134.2447669,1118857.4489499554,13985.0
13777,361.26,-20.7524366,134.2447546,1118892.7542734996,13986.0
13778,360.143,-20.7531361,134.2447274,1118970.5865283895,13987.0
13780,359.193,-20.7538744,134.2446942,1119052.7560096027,13988.0
13784,360.0,-20.7551306,134.2446061,1119192.7539431006,13989.0
13785,360.116,-20.75531,134.2445915,1119212.7599935252,13990.0
13788,358.196,-20.7570366,134.244388,1119405.93034136,13992.0
13789,358.37,-20.7578806,134.2442588,1119500.7354712547,13993.0
13790,356.193,-20.7587315,134.244113,1119596.5580245026,13994.0
13791,358.945,-20.7596095,134.24395,1119695.6473158984,13996.0
13793,359.352,-20.7602882,134.2437981,1119772.7502658018,13997.0
13796,361.942,-20.762553,134.2432911,1120030.0426576594,14000.0
13797,363.557,-20.7648424,134.2427829,1120290.038187629,14003.0
