ele,lat,lon,name
53.939,-32.8392253,137.981309,Route10
53.767,-32.8406184,137.9813871,Route10
52.168,-32.8416816,137.9814356,Route10
52.196,-32.8418312,137.9814432,Route10
53.441,-32.8422681,137.9814655,Route10
54.284,-32.8431713,137.9815094,Route10
61.696,-32.8438976,137.9815769,Route10
58.514,-32.8445603,137.9816206,Route10
57.728,-32.8447559,137.9816248,Route10
55.115,-32.845309,137.9816672,Route10
57.033,-32.8456701,137.9816906,Route10
54.394,-32.8475841,137.9817898,Route10
53.291,-32.8479549,137.9818178,Route10
52.769,-32.8493803,137.9819158,Route10
53.646,-32.849624,137.9819239,Route10
52.908,-32.8507434,137.9819292,Route10
52.011,-32.8513583,137.981971,Route10
51.293,-32.8515854,137.9819747,Route10
51.404,-32.8519725,137.9819954,Route10
